,f1,g,recall,precision,pf,wins
apertium.csv,0.43,0.45,0.44,0.56,0.38,9
beast-mcmc.csv,0.6,0.57,0.67,0.55,0.57,18
bigdata.csv,0.37,0.31,0.3,0.5,0.26,3
codesmith.csv,0.57,0.53,0.81,0.48,0.74,12
coot.csv,0.38,0.39,0.42,0.39,0.53,1
cuberok.csv,0.48,0.48,0.5,0.5,0.46,8
icescrum.csv,0.51,0.49,0.46,0.6,0.29,16
jbasic.csv,0.55,0.55,0.81,0.52,0.74,14
jrefactory.csv,0.4,0.45,0.49,0.44,0.46,6
jsecurity.csv,0.37,0.3,0.26,0.53,0.21,4
kolmafia.csv,0.62,0.56,0.8,0.54,0.72,17
libopenmetaverse.csv,0.64,0.13,1.0,0.51,0.97,5
mevenide.csv,0.33,0.26,0.22,0.62,0.09,7
mobicents.csv,0.57,0.6,0.74,0.44,0.66,13
opendvr.csv,0.54,0.5,0.5,0.52,0.33,15
power-architect.csv,0.62,0.39,0.84,0.51,0.82,11
sidekar.csv,0.0,0.0,0.0,0.0,0.0,0
ta3d.csv,0.35,0.34,0.32,0.44,0.3,2
thedata.csv,0.57,0.48,0.64,0.5,0.65,10
