,kvs.csv,phet.csv,jasperreports.csv,fido.csv,hibernate.csv,geogebra.csv,fluent-nhibernate.csv
fido.csv,95.0,289.0,41.0,2.0,1.0,3.0,7.0
fluent-nhibernate.csv,95.0,2.0,8.0,14.0,1.0,0.0,2.0
geogebra.csv,1.0,4.0,29.0,8.0,1.0,4.0,9.0
hibernate.csv,7.0,2.0,182.0,13.0,6.0,0.0,51.0
jasperreports.csv,21.0,2.0,6.0,13.0,14.0,24.0,45.0
kvs.csv,0.0,6.0,123.0,21.0,13.0,25.0,14.0
phet.csv,25.0,3.0,502.0,24.0,12.0,26.0,64.0
