,qgo.csv,firebird.csv,applet2app.csv,popeye-chess.csv,cities3d.csv,blue-c.csv,webdriver.csv,mscore.csv,yafdotnet.csv,nabu-library.csv,jparsec.csv,xined.csv,ns-3-dev-def-routing.csv,open-ms.csv,biodwh.csv,jcache.csv
applet2app.csv,4.0,4.0,0.0,9.0,28.0,0.0,0.0,0.0,9.0,0.0,4.0,12.0,1.0,9.0,15.0,1.0
biodwh.csv,2.0,6.0,0.0,0.0,21.0,1.0,0.0,1.0,0.0,2.0,3.0,52.0,2.0,3.0,0.0,2.0
blue-c.csv,1.0,0.0,1.0,2.0,16.0,0.0,0.0,2.0,6.0,21.0,1.0,4.0,2.0,4.0,2.0,2.0
cities3d.csv,6.0,3.0,8.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,3.0,1.0,15.0,15.0,2.0
firebird.csv,4.0,0.0,2.0,8.0,21.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,6.0,14.0,2.0,3.0
jcache.csv,5.0,5.0,0.0,13.0,18.0,9.0,2.0,1.0,1.0,0.0,4.0,5.0,3.0,4.0,5.0,0.0
jparsec.csv,9.0,0.0,5.0,12.0,39.0,2.0,0.0,1.0,0.0,30.0,0.0,0.0,2.0,21.0,11.0,1.0
mscore.csv,6.0,0.0,2.0,6.0,21.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,2.0,4.0,10.0,0.0
nabu-library.csv,10.0,0.0,1.0,5.0,33.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,3.0,9.0,10.0,26.0
ns-3-dev-def-routing.csv,1.0,4.0,3.0,4.0,12.0,0.0,0.0,1.0,0.0,30.0,0.0,5.0,0.0,20.0,4.0,2.0
open-ms.csv,16.0,0.0,8.0,4.0,58.0,2.0,0.0,1.0,9.0,2.0,2.0,0.0,2.0,0.0,18.0,3.0
popeye-chess.csv,3.0,0.0,1.0,0.0,4.0,0.0,0.0,1.0,5.0,0.0,2.0,0.0,3.0,11.0,7.0,0.0
qgo.csv,0.0,0.0,4.0,2.0,23.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0
webdriver.csv,5.0,0.0,3.0,4.0,28.0,0.0,0.0,1.0,0.0,31.0,2.0,0.0,0.0,5.0,6.0,1.0
xined.csv,8.0,5.0,8.0,0.0,5.0,54.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,4.0,12.0,3.0
yafdotnet.csv,2.0,2.0,2.0,1.0,15.0,2.0,0.0,0.0,0.0,30.0,1.0,7.0,4.0,25.0,2.0,0.0
