,flylinkdc.csv,powerfolder-.csv,ltp.csv,pfaedit.csv,aime.csv,qtwin.csv
aime.csv,0.0,104.0,0.0,3.0,1.0,98.0
flylinkdc.csv,1.0,1.0,0.0,0.0,3.0,1168.0
ltp.csv,4.0,1.0,1.0,0.0,12.0,1206.0
pfaedit.csv,1.0,0.0,0.0,0.0,3.0,52.0
powerfolder-.csv,1.0,3.0,0.0,1.0,7.0,469.0
qtwin.csv,135.0,0.0,471.0,88.0,1.0,31.0
