,vdsf.csv,n2cms.csv,apolloplayer.csv,nuttx.csv,maidsafe-dht.csv,nug.csv,redshell.csv,nassp.csv,oppna-program-hsatools.csv,grisbi.csv,tcvp.csv,tart.csv,dspace-gsoc.csv,zabbix.csv,super-tux.csv,mesa3d.csv,ninject.csv,oorexx.csv,web-cat.csv
apolloplayer.csv,0.15,0.34,1.0,0.81,0.21,0.46,0.64,0.33,0.7,0.46,0.25,0.18,0.49,0.3,0.68,0.35,0.11,0.57,0.38
dspace-gsoc.csv,0.14,0.46,0.3,0.48,0.26,0.46,0.55,0.36,0.62,0.74,0.0,0.06,1.0,0.39,0.42,0.25,0.15,0.51,0.45
grisbi.csv,0.16,0.51,0.42,0.9,0.41,0.36,0.71,0.44,0.88,0.99,0.2,0.12,0.78,0.42,0.74,0.39,0.18,0.62,0.55
maidsafe-dht.csv,0.21,0.34,0.27,0.45,0.96,0.4,0.39,0.54,0.36,0.44,0.0,0.09,0.41,0.23,0.28,0.28,0.57,0.2,0.33
mesa3d.csv,0.18,0.3,0.31,0.71,0.27,0.33,0.32,0.15,0.57,0.44,0.18,0.12,0.35,0.16,0.4,0.83,0.07,0.49,0.38
n2cms.csv,0.2,0.98,0.39,0.34,0.41,0.22,0.47,0.39,0.46,0.81,0.0,0.06,0.41,0.44,0.4,0.25,0.2,0.49,0.55
nassp.csv,0.16,0.32,0.28,0.44,0.48,0.25,0.31,0.96,0.43,0.26,0.0,0.1,0.29,0.09,0.15,0.29,0.22,0.1,0.32
ninject.csv,0.16,0.4,0.14,0.22,0.1,0.0,0.18,0.11,0.79,0.0,0.0,0.0,0.22,0.0,0.15,0.28,0.89,0.0,0.57
nug.csv,0.17,0.5,0.34,0.88,0.15,1.0,0.53,0.37,0.31,0.12,0.17,0.09,0.26,0.31,0.65,0.3,0.19,0.49,0.24
nuttx.csv,0.15,0.56,0.39,0.99,0.37,0.38,0.78,0.43,0.85,0.86,0.27,0.09,0.75,0.38,0.67,0.36,0.29,0.68,0.41
oorexx.csv,0.06,0.4,0.44,0.61,0.37,0.39,0.69,0.51,0.47,0.82,0.2,0.12,0.47,0.43,0.65,0.31,0.17,0.99,0.4
oppna-program-hsatools.csv,0.16,0.56,0.38,0.84,0.33,0.41,0.97,0.37,0.99,0.92,0.0,0.12,0.79,0.65,0.87,0.35,0.16,0.72,0.55
redshell.csv,0.16,0.57,0.38,0.89,0.32,0.5,1.0,0.35,0.88,0.9,0.2,0.1,0.76,0.57,0.94,0.33,0.16,0.71,0.51
super-tux.csv,0.16,0.47,0.35,0.9,0.33,0.49,0.97,0.34,0.81,0.9,0.2,0.1,0.63,0.57,1.0,0.35,0.2,0.74,0.48
tart.csv,0.02,0.19,0.0,0.04,0.0,0.0,0.03,0.0,0.09,0.19,0.0,0.75,0.05,0.0,0.12,0.03,0.1,0.1,0.1
tcvp.csv,0.0,0.38,0.08,0.06,0.0,0.0,0.08,0.0,0.14,0.14,1.0,0.2,0.34,0.22,0.06,0.03,0.0,0.15,0.2
vdsf.csv,0.82,0.57,0.41,0.4,0.32,0.39,0.9,0.34,0.85,0.9,0.2,0.11,0.75,0.56,0.81,0.34,0.15,0.7,0.5
web-cat.csv,0.0,0.13,0.29,0.24,0.24,0.4,0.45,0.41,0.39,0.61,0.07,0.18,0.24,0.32,0.27,0.26,0.0,0.52,0.97
zabbix.csv,0.2,0.53,0.4,0.9,0.35,0.49,0.89,0.43,0.85,0.77,0.2,0.13,0.79,1.0,0.91,0.35,0.2,0.68,0.56
