,0,1,2,3,4,5,6,7,8
qtractor.csv,0.75,0.75,0.25,0.5,0.75,0.25,0.5,0.75,0.25
oppna-program-hsatools.csv,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
acegisecurity.csv,0.78,0.89,0.22,0.56,0.89,0.22,0.56,0.89,0.22
customsagetv.csv,0.5,0.25,0.25,1.0,0.25,0.25,0.25,0.25,0.25
openxava.csv,0.18,0.45,0.0,0.09,0.45,0.0,0.45,0.45,0.0
botsnscouts.csv,1.0,0.67,0.0,1.0,0.67,0.0,1.0,0.67,0.0
google-caja.csv,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
freebios.csv,0.0,1.0,0.5,0.83,1.0,0.5,0.17,1.0,0.5
tktoolkit.csv,0.5,1.0,0.0,0.75,1.0,0.0,0.06,1.0,0.0
mbse.csv,0.38,1.0,0.0,0.14,1.0,0.0,0.43,1.0,0.0
gebr.csv,0.33,0.0,0.33,0.0,0.0,0.33,0.0,0.0,0.33
flexpay.csv,0.98,0.57,0.0,0.62,0.57,0.0,0.48,0.57,0.0
bnetd.csv,0.0,0.5,0.5,0.75,0.5,0.5,1.0,0.5,0.5
gabel.csv,0.86,0.71,0.0,0.57,0.71,0.0,0.57,0.71,0.0
mpgravity.csv,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
vars-redux.csv,0.17,0.5,0.17,0.17,0.5,0.17,0.5,0.5,0.17
jam-daq.csv,0.5,0.0,0.75,0.75,0.0,0.75,0.75,0.0,0.75
haphazard.csv,0.25,0.5,0.25,0.75,0.5,0.25,0.25,0.5,0.25
httpcontentparser.csv,0.44,0.67,0.06,0.5,0.67,0.06,0.67,0.67,0.06
vrjuggler.csv,0.57,0.43,0.0,0.29,0.43,0.0,0.71,0.43,0.0
myfaces.csv,0.07,0.43,0.0,0.36,0.43,0.0,0.39,0.43,0.0
wow-qrsk.csv,0.37,0.58,0.0,0.47,0.58,0.0,0.6,0.58,0.0
bacnet.csv,0.38,1.0,0.0,0.38,1.0,0.0,0.25,1.0,0.0
gretl.csv,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
empserver.csv,1.0,1.0,0.25,1.0,1.0,0.25,0.25,1.0,0.25
plplot.csv,0.0,0.33,0.67,0.33,0.33,0.67,1.0,0.33,0.67
mycila.csv,0.5,0.25,0.0,0.75,0.25,0.0,0.75,0.25,0.0
ogrehg.csv,0.48,0.48,0.0,0.56,0.48,0.0,0.68,0.48,0.0
alleg.csv,0.4,1.0,0.4,1.0,1.0,0.4,0.2,1.0,0.4
k3b.csv,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
chaperon.csv,1.0,0.4,0.0,0.8,0.4,0.0,0.8,0.4,0.0
unbvision.csv,0.0,0.22,0.11,0.22,0.22,0.11,1.0,0.22,0.11
