,jfreereport.csv,arcallians.csv,acegisecurity.csv,gebr.csv,amateur-scrolls.csv,kml.csv,multitude.csv
acegisecurity.csv,0.48,0.52,0.52,0.57,0.41,0.47,0.48
amateur-scrolls.csv,0.83,0.67,0.72,0.0,0.48,0.0,0.59
arcallians.csv,0.49,0.6,0.48,0.56,0.39,0.49,0.47
gebr.csv,0.42,0.48,0.35,0.45,0.38,0.36,0.41
jfreereport.csv,0.77,0.9,0.92,0.93,0.46,0.92,0.9
kml.csv,0.43,0.48,0.35,0.49,0.39,0.43,0.41
multitude.csv,0.5,0.46,0.43,0.41,0.35,0.32,0.44
