,mule.csv,springside.csv,swtfox.csv,chaperon.csv,calcubetimer.csv,nunit.csv
calcubetimer.csv,0.21,0.04,0.8,0.21,0.0,0.39
chaperon.csv,0.3,0.2,0.42,0.1,0.75,0.35
mule.csv,0.39,0.0,0.2,0.19,0.0,0.23
nunit.csv,0.18,0.3,0.57,0.19,0.25,0.3
springside.csv,0.6,0.26,0.51,0.65,0.25,0.4
swtfox.csv,0.74,0.95,0.17,0.81,0.75,0.62
