,mule.csv,springside.csv,swtfox.csv,chaperon.csv,calcubetimer.csv,nunit.csv
calcubetimer.csv,0.66,0.98,0.97,0.78,0.14,0.65
chaperon.csv,0.76,0.76,0.75,0.1,1.0,0.63
mule.csv,0.5,0.98,0.87,0.77,0.48,0.44
nunit.csv,0.66,0.48,0.94,0.53,0.59,0.4
springside.csv,0.62,0.36,0.81,0.69,0.47,0.45
swtfox.csv,0.78,0.95,0.39,0.95,1.04,0.69
