,recall,precision,pf,pci_20,ifa,wins
aubit4gl.csv,0.055,0.375,0.065,0.685,2.0,3
bibedt.csv,0.435,0.675,0.275,0.595,0.0,9
cascading.csv,0.685,0.6,0.43,0.45999999999999996,0.5,6
firebreath.csv,0.53,0.55,0.34,0.545,0.5,7
fritzing.csv,0.51,0.645,0.28500000000000003,0.505,1.0,8
httpcontentparser.csv,0.175,0.41000000000000003,0.18,0.7,2.5,4
mpgravity.csv,0.905,0.535,0.735,0.43,1.5,2
patterntesting.csv,0.895,0.535,0.8300000000000001,0.425,1.0,1
roller.csv,0.815,0.495,0.73,0.46499999999999997,0.5,5
xfce.csv,0.635,0.47,0.595,0.45,3.5,0
