,f1,g,recall,precision,pf,wins
aubit4gl.csv,0.07500000000000001,0.065,0.055,0.375,0.065,0
bibedt.csv,0.475,0.475,0.435,0.675,0.275,6
cascading.csv,0.5700000000000001,0.645,0.685,0.6,0.43,9
firebreath.csv,0.49,0.55,0.53,0.55,0.34,5
fritzing.csv,0.525,0.505,0.51,0.645,0.28500000000000003,7
httpcontentparser.csv,0.25,0.20500000000000002,0.175,0.41000000000000003,0.18,1
mpgravity.csv,0.635,0.58,0.905,0.535,0.735,8
patterntesting.csv,0.67,0.37,0.895,0.535,0.8300000000000001,4
roller.csv,0.54,0.48,0.815,0.495,0.73,3
xfce.csv,0.53,0.535,0.635,0.47,0.595,2
