,guineu.csv,owlib.csv,prelude.csv,owfs.csv,octave.csv,mpqc.csv,inkscape.csv,robocode.csv,checker-framework.csv,uwom-server.csv,nsis.csv,zengine.csv,zildo.csv,fluidium.csv,pamguard.csv,customsagetv.csv
checker-framework.csv,0.44,0.56,0.34,0.3,0.33,0.28,0.74,0.64,0.65,0.3,0.54,0.69,0.7,0.55,0.73,0.75
customsagetv.csv,0.41,0.32,0.0,0.35,0.37,0.16,0.54,0.08,0.31,0.34,0.39,0.31,0.57,0.21,0.3,0.89
fluidium.csv,0.14,0.02,0.0,0.18,0.0,0.14,0.0,0.14,0.0,0.0,0.0,0.0,0.17,0.53,0.03,0.17
guineu.csv,0.62,0.43,0.77,0.25,0.27,0.33,0.67,0.52,0.25,0.26,0.75,0.67,0.37,0.59,0.44,0.83
inkscape.csv,0.41,0.59,0.88,0.3,0.21,0.26,0.78,0.48,0.32,0.43,0.2,0.86,0.63,0.59,0.78,0.72
mpqc.csv,0.26,0.03,0.0,0.0,0.15,0.39,0.15,0.33,0.0,0.17,0.44,0.46,0.19,0.17,0.0,0.0
nsis.csv,0.42,0.46,0.81,0.15,0.24,0.35,0.67,0.38,0.3,0.38,0.83,0.81,0.64,0.33,0.7,0.76
octave.csv,0.31,0.52,0.17,0.21,0.34,0.17,0.59,0.46,0.06,0.32,0.32,0.61,0.29,0.44,0.45,0.36
owfs.csv,0.35,0.46,0.87,0.33,0.32,0.16,0.7,0.5,0.23,0.45,0.52,0.52,0.26,0.5,0.53,0.61
owlib.csv,0.49,0.63,0.74,0.36,0.37,0.1,0.63,0.57,0.42,0.38,0.62,0.62,0.68,0.52,0.36,0.69
pamguard.csv,0.33,0.41,0.88,0.33,0.34,0.3,0.58,0.49,0.46,0.23,0.74,0.8,0.66,0.5,0.71,0.38
prelude.csv,0.49,0.6,0.85,0.32,0.3,0.22,0.76,0.61,0.33,0.45,0.73,0.78,0.66,0.57,0.75,0.73
robocode.csv,0.52,0.54,0.0,0.44,0.37,0.21,0.77,0.77,0.37,0.45,0.49,0.52,0.62,0.55,0.55,0.62
uwom-server.csv,0.24,0.39,0.21,0.14,0.36,0.19,0.69,0.36,0.28,0.47,0.49,0.68,0.25,0.48,0.28,0.51
zengine.csv,0.47,0.56,0.84,0.31,0.33,0.27,0.72,0.62,0.31,0.39,0.96,0.91,0.68,0.44,0.78,0.71
zildo.csv,0.53,0.58,0.74,0.28,0.34,0.17,0.59,0.47,0.43,0.34,0.35,0.69,0.71,0.34,0.67,0.8
