,guineu.csv,owlib.csv,prelude.csv,owfs.csv,octave.csv,mpqc.csv,inkscape.csv,robocode.csv,checker-framework.csv,uwom-server.csv,nsis.csv,zengine.csv,zildo.csv,fluidium.csv,pamguard.csv,customsagetv.csv
checker-framework.csv,0.32,0.4,0.83,0.19,0.17,0.16,0.58,0.43,0.45,0.2,0.92,0.76,0.52,0.44,0.68,0.58
customsagetv.csv,0.41,0.66,0.0,1.0,0.32,0.1,0.55,0.6,0.18,0.38,0.82,1.0,0.56,0.2,0.72,0.92
fluidium.csv,0.67,0.0,0.0,0.14,0.0,0.15,0.0,0.5,0.0,0.0,0.0,0.0,0.67,0.56,0.0,0.5
guineu.csv,0.53,0.43,0.0,0.09,0.29,0.12,0.82,0.36,0.12,0.33,0.84,0.8,0.5,0.44,0.62,0.81
inkscape.csv,0.32,0.47,0.79,0.17,0.29,0.17,0.81,0.42,0.18,0.29,0.83,0.76,0.49,0.43,0.65,0.57
mpqc.csv,0.27,0.14,0.67,0.0,0.13,0.31,0.38,0.45,0.0,0.18,0.92,0.62,0.28,0.35,0.57,0.14
nsis.csv,0.3,0.35,0.85,0.12,0.14,0.17,0.55,0.33,0.18,0.23,0.98,0.83,0.5,0.26,0.62,0.72
octave.csv,0.34,0.43,1.0,0.18,0.38,0.17,0.86,0.42,0.11,0.26,0.85,0.79,0.43,0.42,0.68,0.33
owfs.csv,0.3,0.39,0.79,0.25,0.19,0.16,0.62,0.44,0.17,0.28,0.9,0.74,0.6,0.38,0.66,0.42
owlib.csv,0.38,0.6,0.96,0.22,0.23,0.07,0.62,0.56,0.31,0.32,0.92,0.77,0.64,0.55,0.76,0.65
pamguard.csv,0.34,0.49,0.9,0.27,0.26,0.17,0.65,0.48,0.38,0.25,0.9,0.86,0.54,0.57,0.76,0.43
prelude.csv,0.3,0.4,0.95,0.19,0.19,0.13,0.63,0.45,0.22,0.28,0.89,0.85,0.51,0.47,0.64,0.6
robocode.csv,0.4,0.52,1.0,0.33,0.26,0.13,0.72,0.71,0.25,0.37,0.91,0.82,0.54,0.5,0.68,0.58
uwom-server.csv,0.43,0.4,1.0,0.14,0.24,0.14,0.71,0.58,0.29,0.35,0.91,0.81,0.44,0.46,0.56,0.25
zengine.csv,0.31,0.4,0.86,0.15,0.19,0.15,0.58,0.45,0.19,0.26,0.93,0.97,0.52,0.33,0.64,0.56
zildo.csv,0.43,0.44,0.96,0.17,0.27,0.12,0.63,0.73,0.33,0.29,0.86,0.91,0.75,0.43,0.65,0.79
