,guineu.csv,owlib.csv,prelude.csv,owfs.csv,octave.csv,mpqc.csv,inkscape.csv,robocode.csv,checker-framework.csv,uwom-server.csv,nsis.csv,zengine.csv,zildo.csv,fluidium.csv,pamguard.csv,customsagetv.csv
checker-framework.csv,0.81,0.98,0.24,1.0,0.95,1.0,0.98,0.83,0.69,0.61,0.83,0.92,0.95,1.0,0.78,1.0
customsagetv.csv,0.35,0.2,0.0,0.09,0.36,0.2,0.14,0.13,0.38,0.2,0.1,0.11,0.23,0.05,0.31,0.88
fluidium.csv,0.08,0.0,0.0,0.27,0.0,0.15,0.0,0.09,0.0,0.0,0.0,0.0,0.05,0.71,0.0,0.12
guineu.csv,0.73,0.65,0.0,0.09,0.41,0.5,0.53,0.52,0.15,0.5,0.19,0.53,0.48,0.67,0.39,0.56
inkscape.csv,0.69,0.76,1.0,1.0,0.27,0.1,0.7,0.61,0.77,0.71,0.17,1.0,0.86,1.0,0.97,0.96
mpqc.csv,0.23,0.06,0.05,0.0,0.27,0.6,0.12,0.43,0.0,0.29,0.57,0.26,0.16,0.57,0.07,0.04
nsis.csv,0.73,0.67,0.69,0.27,0.64,0.75,0.81,0.43,0.69,0.68,0.7,0.79,0.75,0.24,0.78,0.73
octave.csv,0.58,0.52,0.19,0.55,0.59,0.25,0.42,0.57,0.23,0.48,0.26,0.5,0.3,0.52,0.42,0.23
owfs.csv,0.69,0.69,1.0,0.45,0.59,0.65,0.84,0.91,0.77,0.93,0.5,0.74,0.59,0.62,0.71,0.46
owlib.csv,0.77,0.69,0.6,1.0,0.68,0.25,0.65,0.61,0.62,0.61,0.42,0.45,0.66,0.52,0.22,0.79
pamguard.csv,0.46,0.44,0.62,0.64,0.55,0.45,0.65,0.7,0.69,0.29,0.21,0.66,0.82,0.19,0.69,0.44
prelude.csv,0.96,0.99,0.86,1.0,0.95,0.7,1.0,0.91,0.92,0.96,0.65,0.87,0.95,0.71,0.93,0.96
robocode.csv,0.85,0.54,0.02,0.55,0.68,0.55,0.84,0.74,0.85,0.57,0.35,0.37,0.82,0.62,0.47,0.62
uwom-server.csv,0.38,0.34,0.02,0.09,0.41,0.45,0.51,0.48,0.69,0.62,0.35,0.58,0.18,0.52,0.34,0.06
zengine.csv,1.0,0.97,0.76,0.73,1.0,0.85,0.98,1.0,0.92,0.95,1.0,0.84,1.0,0.57,1.0,0.96
zildo.csv,0.69,0.83,0.6,0.73,0.45,0.3,0.56,0.35,0.62,0.41,0.22,0.55,0.68,0.29,0.69,0.81
