,recall,precision,pf,wins
brlcad.csv,0.45,0.52,0.44,2
delphilhlplib.csv,0.83,0.63,0.58,11
exordium.csv,0.26,0.8,0.09,18
fltk.csv,0.5,0.72,0.26,14
genoviz.csv,0.05,0.58,0.0,10
gzigzag.csv,0.2,0.8,0.11,17
irrlicht.csv,0.83,0.57,0.77,3
kmess.csv,0.55,0.58,0.45,6
moast.csv,0.13,0.52,0.09,5
mptvseries.csv,0.53,0.72,0.26,15
nativeclient.csv,0.66,0.59,0.52,8
openfrag.csv,0.85,0.61,0.68,7
phet.csv,0.66,0.5,0.78,0
qdvdauthor.csv,0.39,0.55,0.4,4
qse.csv,0.63,0.67,0.45,12
sauerbraten.csv,0.41,0.57,0.26,9
toped.csv,0.84,0.56,0.78,1
truevision.csv,0.69,0.67,0.47,13
zoolib.csv,0.16,0.75,0.05,16
