,olsrd.csv,reaper-ecad.csv,rtb-team.csv,autofac.csv,sidekar.csv,fluidium.csv,jsr308-langtools.csv,illumination.csv,buddata-ebxml-registry.csv
autofac.csv,0.0,0.35,0.46,0.8,0.63,0.6,0.0,0.0,0.75
buddata-ebxml-registry.csv,0.75,0.23,0.45,0.66,0.77,0.59,0.42,0.15,1.0
fluidium.csv,0.87,0.22,0.0,0.59,0.53,0.68,0.75,0.34,0.83
illumination.csv,0.74,0.25,0.45,0.56,0.76,0.33,0.41,0.42,0.78
jsr308-langtools.csv,0.79,0.23,0.49,0.61,0.79,0.58,0.93,0.39,0.95
olsrd.csv,0.91,0.22,0.45,0.64,0.77,0.57,0.0,0.41,0.97
reaper-ecad.csv,0.0,0.55,0.0,0.29,0.0,0.0,0.06,0.0,0.23
rtb-team.csv,0.87,0.22,0.85,0.64,0.77,0.59,0.75,0.34,0.97
sidekar.csv,0.0,0.28,0.48,0.63,0.91,0.38,0.0,0.11,0.75
