,recall,precision,pf,pci_20,ifa,wins
ambulant.csv,0.48,0.54,0.46,0.71,1.0,11
autofac.csv,0.57,0.62,0.49,0.47,0.0,8
coot.csv,0.59,0.35,0.59,0.5,1.0,1
dsworkbench.csv,0.11,0.67,0.03,0.87,0.0,12
emono.csv,0.63,0.47,0.61,0.55,1.0,5
exist.csv,0.71,0.47,0.62,0.41,0.0,3
freelords.csv,0.76,0.53,0.65,0.43,2.0,7
google-collections.csv,1.0,0.47,1.0,0.4,1.0,2
jchassis.csv,0.0,0.0,0.0,0.0,61.0,0
jpaul.csv,0.24,0.45,0.19,0.8,3.0,10
neodatis-odb.csv,0.66,0.57,0.54,0.54,1.0,9
octet.csv,0.41,0.5,0.44,0.56,4.0,4
thedata.csv,0.54,0.53,0.57,0.51,0.0,6
