,agilitybook.csv,apolloplayer.csv,gotjava.csv,rtb-team.csv,redshell.csv,k3d.csv,kowari.csv,xreal.csv
agilitybook.csv,0.61,0.17,0.0,0.53,0.16,0.17,0.43,0.0
apolloplayer.csv,0.63,0.62,1.0,0.4,0.44,0.77,0.86,0.8
k3d.csv,0.13,0.08,1.0,0.73,0.04,0.8,0.14,0.2
kowari.csv,0.63,0.29,1.0,0.6,0.4,0.57,0.71,0.6
redshell.csv,0.26,0.33,0.0,0.0,0.75,0.8,0.29,0.4
rtb-team.csv,0.11,0.38,0.0,0.8,0.18,0.1,0.14,0.4
xreal.csv,0.08,0.17,0.0,0.33,0.23,0.37,0.29,1.0
