,jedit.csv,jahshaka.csv,open-media-library.csv,benojt.csv,jatlas.csv,jam-daq.csv
benojt.csv,0.63,0.31,0.63,0.99,0.14,0.63
jahshaka.csv,0.58,0.56,0.4,0.4,0.12,0.52
jam-daq.csv,0.55,0.27,0.35,0.64,0.27,0.68
jatlas.csv,0.63,0.29,0.54,0.66,0.53,0.55
jedit.csv,0.77,0.32,0.58,0.98,0.15,0.62
open-media-library.csv,0.61,0.42,0.67,0.85,0.27,0.7
