,jedit.csv,jahshaka.csv,open-media-library.csv,benojt.csv,jatlas.csv,jam-daq.csv
benojt.csv,0.95,1.0,1.0,0.99,1.0,1.0
jahshaka.csv,0.51,0.82,0.42,0.25,0.6,0.64
jam-daq.csv,0.57,0.18,0.25,0.47,0.4,0.71
jatlas.csv,0.89,0.55,0.68,0.5,1.0,0.58
jedit.csv,0.79,0.91,0.68,1.0,1.0,1.0
open-media-library.csv,0.84,0.45,0.65,0.76,1.0,0.93
