,recall,precision,pf,wins
atlc.csv,0.89,0.38,0.84,3
aubit4gl.csv,0.42,0.41,0.42,9
ipfilter.csv,0.82,0.34,0.69,6
jmol.csv,0.69,0.38,0.63,7
liferea.csv,0.33,0.47,0.26,14
miranda-icq.csv,0.31,0.5,0.19,17
moving-pictures.csv,0.48,0.37,0.34,10
opensim4opencog.csv,0.13,0.43,0.11,13
pclasses.csv,0.0,0.0,0.0,0
pfaedit.csv,0.48,0.52,0.33,16
plearn.csv,0.59,0.36,0.61,4
psrchive.csv,0.11,0.5,0.06,18
re2c.csv,0.24,0.29,0.3,5
rockbox.csv,0.36,0.4,0.26,12
theresa.csv,0.04,0.43,0.0,15
tktoolkit.csv,0.81,0.36,0.78,2
tzod.csv,0.46,0.4,0.34,11
yaprm.csv,0.31,0.33,0.27,8
zemljanka.csv,1.0,0.38,0.95,1
