,plearn.csv,pclasses.csv,re2c.csv,tzod.csv,psrchive.csv,liferea.csv,atlc.csv,theresa.csv,aubit4gl.csv,pfaedit.csv,opensim4opencog.csv,jmol.csv,yaprm.csv,tktoolkit.csv,moving-pictures.csv,miranda-icq.csv,ipfilter.csv,zemljanka.csv,rockbox.csv
atlc.csv,0.59,0.93,0.86,0.58,0.85,0.84,0.03,0.98,0.92,0.94,0.6,0.7,0.74,0.98,0.74,0.84,0.89,0.67,0.72
aubit4gl.csv,0.49,0.36,0.24,0.48,0.51,0.66,0.59,0.1,0.06,0.4,0.42,0.39,0.34,0.23,0.35,0.54,0.42,0.44,0.44
ipfilter.csv,0.88,0.89,0.41,0.48,0.61,0.93,0.83,0.9,0.79,0.83,0.47,0.83,0.63,0.94,0.68,0.65,0.0,0.56,0.69
jmol.csv,0.4,0.25,0.65,0.38,0.77,0.77,0.76,0.48,0.9,0.89,0.52,0.0,0.84,0.89,0.45,0.85,0.63,0.44,0.28
liferea.csv,0.23,0.25,0.25,0.29,0.25,0.0,0.0,0.2,0.42,0.37,0.27,0.35,0.29,0.41,0.26,0.3,0.37,0.22,0.12
miranda-icq.csv,0.23,0.48,0.1,0.15,0.25,0.16,0.03,0.32,0.54,0.11,0.39,0.39,0.18,0.54,0.19,0.01,0.0,0.44,0.03
moving-pictures.csv,0.34,0.52,0.51,0.65,0.63,0.14,0.17,0.24,0.27,0.54,0.37,0.26,0.5,0.3,0.0,0.33,0.42,0.33,0.84
opensim4opencog.csv,0.07,0.07,0.08,0.15,0.07,0.11,0.07,0.14,0.29,0.29,0.0,0.3,0.13,0.16,0.13,0.25,0.05,0.0,0.06
pclasses.csv,0.16,0.0,0.0,0.21,0.0,0.0,0.0,0.06,0.0,0.0,0.02,0.04,0.03,0.0,0.03,0.0,0.0,0.0,0.72
pfaedit.csv,0.34,0.05,0.45,0.25,0.32,0.55,0.03,0.38,0.54,0.0,0.34,0.35,0.34,0.43,0.32,0.21,0.11,0.33,0.12
plearn.csv,0.01,0.68,0.37,0.77,0.19,0.43,0.69,0.52,0.71,0.86,0.13,0.61,0.76,0.52,0.65,0.45,0.79,0.56,0.72
psrchive.csv,0.01,0.2,0.02,0.0,0.0,0.05,0.45,0.06,0.19,0.17,0.03,0.0,0.11,0.04,0.0,0.15,0.11,0.22,0.06
re2c.csv,0.21,0.29,0.0,0.52,0.44,0.3,0.62,0.28,0.19,0.2,0.25,0.13,0.32,0.05,0.58,0.33,0.53,0.33,0.59
rockbox.csv,0.21,0.3,0.0,0.6,0.32,0.48,0.21,0.3,0.21,0.17,0.15,0.48,0.42,0.15,0.26,0.54,0.37,0.22,0.0
theresa.csv,0.02,0.0,0.06,0.0,0.01,0.0,0.0,0.0,0.08,0.0,0.01,0.0,0.0,0.02,0.0,0.03,0.0,0.0,0.0
tktoolkit.csv,0.67,0.89,0.98,0.85,0.83,0.14,0.76,0.84,0.88,1.0,0.35,0.78,0.92,0.0,0.32,0.49,0.32,0.11,1.0
tzod.csv,0.49,0.14,0.51,0.0,0.27,0.2,0.34,0.16,0.38,0.43,0.49,0.61,0.55,0.36,0.1,0.33,0.32,0.0,0.34
yaprm.csv,0.27,0.14,0.35,0.44,0.37,0.18,0.52,0.32,0.21,0.14,0.09,0.3,0.0,0.14,0.29,0.25,0.21,0.33,0.44
zemljanka.csv,0.92,0.62,1.0,0.88,0.95,0.95,0.97,1.0,0.85,0.97,0.96,1.0,0.92,0.97,0.9,0.99,0.95,0.0,0.97
