,recall,precision,pf,wins
cubefs.csv,0.59,0.43,0.49,5
encog-cs.csv,0.765,0.41,0.71,1
geochat.csv,0.3,0.365,0.265,3
ibatisdb.csv,0.345,0.5,0.33999999999999997,9
inkscape.csv,0.255,0.435,0.15000000000000002,8
jam-daq.csv,0.39,0.46499999999999997,0.28,10
jhotdraw.csv,0.09,0.56,0.035,17
ninject.csv,0.11,0.52,0.02,15
ofbiz.csv,0.32999999999999996,0.44999999999999996,0.18,12
oorexx.csv,0.705,0.45999999999999996,0.53,6
opentibia.csv,0.6599999999999999,0.46,0.36,13
projectts.csv,0.565,0.44499999999999995,0.375,7
retromenu.csv,0.13,0.54,0.07500000000000001,16
roolo.csv,0.07,0.33,0.09,2
tango-cs.csv,0.385,0.54,0.26,14
trinitycore.csv,0.575,0.44499999999999995,0.565,4
uface.csv,0.92,0.405,0.8049999999999999,0
uwom-server.csv,0.48,0.51,0.42,11
