,paintown.csv,google-collections.csv,smbopensoft.csv,open-media-library.csv,forester-atv.csv,openefm.csv,badtrinitycore.csv,trackit.csv,jbpm.csv,nassp.csv,oppna-program-hsatools.csv,bulmages.csv,st-filteredstatistics.csv,projectfactory.csv,hannosset.csv,wxstudio.csv,opendvr.csv,mevenide.csv,thedata.csv
badtrinitycore.csv,0.0,1.0,0.0,0.0,0.0,4.0,0.0,5.0,6.0,6.0,5.0,8.0,2.0,0.0,74.0,0.0,9.0,2.0,5.0
bulmages.csv,2.0,0.0,199.0,0.0,3.0,1.0,10.0,0.0,5.0,10.0,0.0,8.0,0.0,0.0,74.0,5.0,0.0,0.0,65.0
forester-atv.csv,0.0,0.0,1.0,4.0,1.0,0.0,10.0,0.0,1.0,6.0,1.0,6.0,1.0,1.0,5.0,85.0,1.0,8.0,65.0
google-collections.csv,3.0,0.0,1.0,4.0,3.0,1.0,9.0,2.0,1.0,18.0,2.0,0.0,0.0,1.0,19.0,0.0,0.0,0.0,10.0
hannosset.csv,0.0,0.0,199.0,6.0,3.0,6.0,405.0,1.0,18.0,57.0,0.0,2.0,1.0,4.0,6.0,0.0,0.0,116.0,26.0
jbpm.csv,0.0,81.0,199.0,0.0,0.0,0.0,9.0,63.0,2.0,57.0,0.0,100.0,0.0,81.0,74.0,85.0,74.0,0.0,4.0
mevenide.csv,0.0,0.0,199.0,0.0,1.0,0.0,4.0,63.0,3.0,3.0,0.0,2.0,1.0,0.0,74.0,1.0,0.0,1.0,6.0
nassp.csv,1.0,0.0,0.0,1.0,0.0,0.0,12.0,2.0,20.0,0.0,0.0,3.0,5.0,1.0,2.0,3.0,2.0,3.0,65.0
open-media-library.csv,7.0,0.0,1.0,0.0,1.0,0.0,11.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,6.0,0.0,0.0
opendvr.csv,6.0,0.0,1.0,1.0,1.0,0.0,7.0,1.0,3.0,6.0,1.0,9.0,0.0,0.0,19.0,0.0,0.0,7.0,18.0
openefm.csv,1.0,0.0,0.0,0.0,6.0,0.0,12.0,2.0,11.0,8.0,3.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,8.0
oppna-program-hsatools.csv,3.0,0.0,1.0,0.0,2.0,3.0,57.0,2.0,1.0,21.0,0.0,5.0,1.0,1.0,2.0,3.0,2.0,0.0,46.0
paintown.csv,0.0,0.0,1.0,4.0,3.0,1.0,7.0,2.0,1.0,19.0,2.0,6.0,0.0,1.0,0.0,3.0,1.0,0.0,39.0
projectfactory.csv,8.0,0.0,1.0,0.0,2.0,2.0,18.0,1.0,7.0,7.0,0.0,15.0,0.0,0.0,74.0,1.0,0.0,3.0,1.0
smbopensoft.csv,3.0,0.0,0.0,4.0,4.0,0.0,7.0,0.0,0.0,11.0,2.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,5.0
st-filteredstatistics.csv,4.0,0.0,1.0,3.0,10.0,0.0,57.0,1.0,54.0,16.0,0.0,14.0,0.0,1.0,18.0,1.0,0.0,0.0,6.0
thedata.csv,1.0,0.0,1.0,2.0,3.0,12.0,50.0,1.0,1.0,11.0,1.0,0.0,0.0,1.0,4.0,1.0,1.0,6.0,0.0
trackit.csv,7.0,0.0,0.0,2.0,3.0,1.0,22.0,1.0,16.0,6.0,2.0,0.0,2.0,3.0,4.0,9.0,3.0,0.0,8.0
wxstudio.csv,1.0,0.0,5.0,2.0,1.0,1.0,7.0,1.0,3.0,16.0,0.0,8.0,1.0,1.0,5.0,0.0,0.0,11.0,6.0
