,opentibia.csv,retromenu.csv,inkscape.csv,uwom-server.csv,projectts.csv,jhotdraw.csv,encog-cs.csv,jam-daq.csv,cubefs.csv,roolo.csv,ofbiz.csv,ibatisdb.csv,ninject.csv,trinitycore.csv,tango-cs.csv,oorexx.csv,geochat.csv,uface.csv
cubefs.csv,0.93,0.95,1.0,1.0,0.94,0.79,0.68,0.8,0.44,0.84,0.67,0.8,0.82,1.0,0.76,0.95,0.74,0.55
encog-cs.csv,0.55,0.88,0.77,0.61,0.77,0.82,0.46,0.84,0.96,0.95,0.67,0.73,0.58,0.66,0.91,0.79,0.77,0.96
geochat.csv,0.86,0.7,0.81,0.57,0.95,0.62,0.97,0.76,0.95,0.98,0.73,0.62,0.62,0.58,0.75,0.7,0.47,0.89
ibatisdb.csv,0.9,0.95,0.93,0.72,0.99,0.64,0.66,0.93,0.88,0.96,0.93,0.25,0.8,0.68,0.83,0.72,0.72,0.9
inkscape.csv,0.66,1.0,0.39,0.61,0.78,0.98,0.99,0.8,0.66,0.72,0.98,0.97,1.0,0.61,0.79,0.9,0.63,0.91
jam-daq.csv,0.69,0.45,0.89,0.77,0.92,0.61,0.82,0.39,0.96,0.82,0.76,0.82,0.81,0.78,0.82,0.86,0.77,0.8
jhotdraw.csv,0.9,0.95,0.73,0.69,0.75,0.46,0.98,0.79,0.8,1.0,0.7,0.69,0.91,0.7,0.8,0.76,0.82,0.96
ninject.csv,1.0,1.0,0.88,0.8,0.75,0.87,0.91,0.93,0.85,0.77,0.73,0.91,0.16,0.8,0.75,0.69,0.74,0.73
ofbiz.csv,0.74,0.74,0.66,0.74,0.74,0.74,0.58,0.86,0.78,0.7,0.44,0.82,0.7,0.72,0.87,0.76,0.72,0.41
oorexx.csv,0.51,0.57,0.68,0.57,0.7,0.6,0.61,0.54,0.84,0.76,0.62,0.48,1.04,0.54,0.66,0.54,0.73,0.7
opentibia.csv,0.32,0.71,0.99,0.86,0.82,0.92,0.69,0.97,0.87,0.88,0.76,0.48,0.61,0.88,0.75,0.95,0.76,0.72
projectts.csv,0.5,0.82,0.78,0.74,0.58,0.69,0.66,0.88,0.71,0.71,0.65,0.53,0.49,0.72,0.66,0.7,0.61,0.31
retromenu.csv,0.59,0.33,0.96,0.79,0.87,0.78,0.64,0.74,0.86,0.81,0.7,0.73,0.8,0.82,0.72,0.84,1.0,0.7
roolo.csv,0.76,0.86,0.66,0.7,0.59,0.81,0.73,0.8,0.59,0.33,0.84,0.83,1.0,0.69,0.78,0.82,0.89,0.95
tango-cs.csv,0.85,0.96,0.76,0.87,0.84,0.72,0.85,0.77,0.88,1.05,0.63,0.73,0.51,0.87,0.48,0.75,0.9,0.6
trinitycore.csv,0.73,0.77,0.62,0.47,0.82,0.62,0.89,0.59,0.72,0.54,0.78,0.97,0.55,0.45,0.84,0.72,0.84,0.88
uface.csv,0.86,0.73,0.84,0.82,0.61,0.94,0.66,0.94,0.8,0.77,0.73,0.62,0.78,0.82,0.66,1.0,0.97,0.08
uwom-server.csv,0.66,0.59,0.6,0.5,0.84,0.84,0.73,0.59,0.76,0.37,0.77,0.68,0.4,0.53,0.7,0.8,0.85,0.6
