,rhex.csv,kmatplot.csv,jcae.csv,applet2app.csv,mscore.csv,riff-evolve.csv,archive-crawler.csv,autowikibrowser.csv,quickfast.csv
applet2app.csv,0.52,0.52,0.49,0.97,0.6,0.51,0.51,0.6,0.57
archive-crawler.csv,0.37,0.45,0.26,0.46,0.47,0.35,0.97,0.34,0.27
autowikibrowser.csv,0.38,0.71,0.88,0.52,0.47,0.3,0.26,1.0,0.35
jcae.csv,0.0,0.0,1.0,0.1,0.01,0.02,0.05,0.0,0.0
kmatplot.csv,0.1,0.92,0.38,0.24,0.29,0.39,0.2,0.29,0.25
mscore.csv,0.51,0.58,0.82,0.56,0.98,0.56,0.52,0.52,0.61
quickfast.csv,0.61,0.49,0.52,0.55,0.52,0.48,0.64,0.71,1.0
rhex.csv,1.0,0.28,0.46,0.53,0.2,0.36,0.45,0.54,0.13
riff-evolve.csv,0.6,0.67,0.84,0.53,0.5,0.97,0.49,0.48,0.59
