,barracudamvc.csv,openintents.csv,arsenal-1.csv,alembik.csv,mumble.csv,ontopia.csv,irplus.csv,lite.csv,mevenide.csv
alembik.csv,0.19,0.09,0.0,0.77,0.24,0.09,0.12,0.6,0.1
arsenal-1.csv,0.7,0.09,0.63,0.05,0.08,0.09,0.08,0.07,0.62
barracudamvc.csv,0.73,0.91,1.0,0.86,1.0,0.89,1.0,0.93,0.48
irplus.csv,0.62,0.87,0.33,0.86,0.72,0.55,0.68,0.87,0.38
lite.csv,0.41,0.13,0.63,0.27,0.4,0.53,0.52,0.8,0.62
mevenide.csv,0.64,0.39,0.07,0.0,0.12,0.13,0.0,0.07,0.79
mumble.csv,0.67,0.91,0.52,0.14,0.8,0.84,0.72,0.6,0.24
ontopia.csv,0.19,0.78,0.37,0.59,0.88,0.83,0.36,0.8,0.14
openintents.csv,0.33,0.65,1.0,0.91,0.32,0.53,0.88,0.93,0.45
