,sabbu.csv,vxl.csv,jicarilla.csv,ossim.csv,zact.csv,optalgtoolkit.csv,projectts.csv,abbot.csv,oscarmcmaster.csv
abbot.csv,4.0,0.0,2.0,57.0,18.0,0.0,0.0,1.0,1.0
jicarilla.csv,111.0,150.0,2.0,281.0,125.0,49.0,1.0,0.0,5.0
optalgtoolkit.csv,1.0,1.0,5.0,34.0,4.0,0.0,0.0,1.0,10.0
oscarmcmaster.csv,2.0,1.0,69.0,281.0,125.0,49.0,63.0,61.0,1.0
ossim.csv,111.0,0.0,69.0,281.0,125.0,49.0,1.0,0.0,6.0
projectts.csv,2.0,1.0,6.0,25.0,4.0,1.0,0.0,0.0,0.0
sabbu.csv,0.0,0.0,1.0,48.0,9.0,2.0,4.0,1.0,6.0
vxl.csv,0.0,150.0,69.0,281.0,125.0,49.0,63.0,0.0,224.0
zact.csv,1.0,0.0,2.0,17.0,0.0,0.0,3.0,0.0,4.0
