,sabbu.csv,vxl.csv,jicarilla.csv,ossim.csv,zact.csv,optalgtoolkit.csv,projectts.csv,abbot.csv,oscarmcmaster.csv
abbot.csv,0.59,0.52,0.49,0.77,0.98,0.84,0.37,0.56,0.57
jicarilla.csv,0.0,0.0,0.16,0.0,0.0,0.0,0.04,0.39,0.11
optalgtoolkit.csv,0.22,0.42,0.68,0.51,0.09,0.06,0.41,0.94,0.42
oscarmcmaster.csv,0.2,0.25,0.05,0.02,0.0,0.0,0.0,0.0,0.02
ossim.csv,0.0,0.0,0.03,0.0,0.0,0.03,0.04,0.33,0.14
projectts.csv,0.43,0.42,0.35,0.57,0.75,0.94,0.37,0.11,0.45
sabbu.csv,0.24,0.61,0.05,0.48,0.51,0.13,0.52,0.11,0.7
vxl.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
zact.csv,0.11,0.04,0.11,0.08,0.0,0.0,0.19,0.39,0.14
