,encog-java.csv,h2database.csv,raven-monitoring.csv,jaql.csv,bochs.csv,haphazard.csv,v8.csv
bochs.csv,0.13,0.17,0.37,0.52,0.93,0.2,0.95
encog-java.csv,1.0,0.09,0.42,0.71,1.0,0.22,0.88
h2database.csv,0.12,1.0,0.2,0.59,0.55,0.11,0.96
haphazard.csv,0.09,0.2,0.64,0.23,0.41,1.0,0.93
jaql.csv,0.17,0.17,0.48,0.99,0.41,0.3,0.95
raven-monitoring.csv,0.13,0.1,1.0,0.36,0.38,0.26,0.94
v8.csv,0.14,0.14,0.4,0.43,0.42,0.22,1.0
