,encog-java.csv,h2database.csv,raven-monitoring.csv,jaql.csv,bochs.csv,haphazard.csv,v8.csv
bochs.csv,0.55,0.65,0.42,0.63,0.94,0.47,0.54
encog-java.csv,0.91,0.02,0.56,0.06,0.01,0.58,0.09
h2database.csv,0.13,0.93,0.04,0.21,0.09,0.1,0.55
haphazard.csv,0.11,0.07,0.24,0.09,0.27,0.88,0.23
jaql.csv,0.69,0.58,0.44,0.98,0.17,0.62,0.41
raven-monitoring.csv,0.61,0.42,0.95,0.43,0.41,0.67,0.53
v8.csv,0.63,0.57,0.0,0.61,0.17,0.52,1.0
