,encog-java.csv,h2database.csv,raven-monitoring.csv,jaql.csv,bochs.csv,haphazard.csv,v8.csv
bochs.csv,0.21,0.28,0.38,0.57,0.94,0.28,0.69
encog-java.csv,0.94,0.03,0.49,0.1,0.02,0.33,0.14
h2database.csv,0.12,0.95,0.05,0.28,0.12,0.09,0.69
haphazard.csv,0.09,0.09,0.3,0.11,0.29,0.92,0.32
jaql.csv,0.28,0.26,0.44,0.98,0.56,0.4,0.53
raven-monitoring.csv,0.23,0.16,0.97,0.39,0.38,0.38,0.7
v8.csv,0.24,0.23,0.57,0.57,0.58,0.36,1.0
