,encog-java.csv,h2database.csv,raven-monitoring.csv,jaql.csv,bochs.csv,haphazard.csv,v8.csv
bochs.csv,0.55,0.68,0.4,0.63,0.94,0.46,0.54
encog-java.csv,0.89,0.02,0.6,0.05,0.01,0.62,0.07
h2database.csv,0.11,0.91,0.03,0.18,0.07,0.08,0.54
haphazard.csv,0.09,0.06,0.2,0.07,0.23,0.85,0.2
jaql.csv,0.75,0.57,0.4,0.98,0.9,0.62,0.37
raven-monitoring.csv,0.82,0.43,0.94,0.41,0.39,0.77,0.55
v8.csv,0.75,0.79,1.0,0.84,0.95,0.92,1.0
