,encog-java.csv,h2database.csv,raven-monitoring.csv,jaql.csv,bochs.csv,haphazard.csv,v8.csv
bochs.csv,0.65,0.56,0.76,0.53,0.08,0.71,0.65
encog-java.csv,0.11,0.98,0.69,0.95,0.99,0.66,0.94
h2database.csv,0.89,0.09,0.97,0.82,0.93,0.94,0.6
haphazard.csv,0.92,0.94,0.8,0.94,0.81,0.15,0.84
jaql.csv,0.54,0.59,0.67,0.02,0.96,0.53,0.7
raven-monitoring.csv,0.73,0.82,0.06,0.75,0.76,0.6,0.7
v8.csv,0.66,0.76,1.0,0.73,0.96,0.81,0.0
