,ldview.csv,fw4spl.csv,qlc.csv,oppna-program-hsatools.csv,gwanted.csv,lcfizvtop.csv,grisbi.csv,libmesh.csv,glas.csv,somap.csv,wxcode.csv,mediaportal.csv,codepurge.csv,ambulant.csv,xcf.csv,olex2.csv,arm-webradio.csv
ambulant.csv,0.0,23.0,5.0,2.0,34.0,20.0,0.0,0.0,7.0,0.0,14.0,23.0,27.0,0.0,3.0,8.0,3.0
arm-webradio.csv,4.0,11.0,3.0,3.0,21.0,1.0,2.0,0.0,5.0,0.0,1.0,1.0,16.0,2.0,1.0,4.0,0.0
codepurge.csv,2.0,11.0,8.0,0.0,6.0,2.0,0.0,4.0,0.0,1.0,10.0,1.0,0.0,6.0,1.0,0.0,2.0
fw4spl.csv,0.0,0.0,20.0,2.0,20.0,0.0,0.0,0.0,8.0,0.0,3.0,23.0,23.0,2.0,3.0,4.0,3.0
glas.csv,0.0,9.0,15.0,1.0,11.0,13.0,1.0,0.0,0.0,0.0,0.0,3.0,6.0,2.0,5.0,6.0,9.0
grisbi.csv,1.0,19.0,21.0,1.0,22.0,0.0,0.0,0.0,4.0,0.0,34.0,3.0,8.0,6.0,3.0,1.0,4.0
gwanted.csv,0.0,3.0,132.0,1.0,0.0,58.0,0.0,71.0,91.0,0.0,4.0,19.0,168.0,106.0,2.0,0.0,0.0
lcfizvtop.csv,0.0,0.0,3.0,2.0,6.0,0.0,1.0,1.0,0.0,0.0,22.0,6.0,2.0,4.0,0.0,10.0,0.0
ldview.csv,0.0,21.0,6.0,1.0,8.0,2.0,0.0,0.0,6.0,0.0,3.0,21.0,12.0,2.0,3.0,3.0,1.0
libmesh.csv,0.0,42.0,26.0,2.0,34.0,19.0,0.0,0.0,11.0,0.0,3.0,21.0,11.0,2.0,4.0,9.0,1.0
mediaportal.csv,57.0,3.0,0.0,2.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,106.0,4.0,3.0,131.0
olex2.csv,1.0,1.0,8.0,0.0,5.0,8.0,2.0,5.0,3.0,0.0,14.0,0.0,4.0,0.0,3.0,0.0,12.0
oppna-program-hsatools.csv,0.0,41.0,24.0,0.0,33.0,28.0,0.0,0.0,4.0,0.0,1.0,49.0,16.0,9.0,3.0,4.0,44.0
qlc.csv,1.0,28.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,4.0,0.0,3.0,3.0,0.0,4.0,131.0
somap.csv,0.0,72.0,7.0,2.0,22.0,0.0,0.0,0.0,6.0,0.0,3.0,23.0,24.0,2.0,4.0,4.0,3.0
wxcode.csv,0.0,3.0,4.0,0.0,5.0,58.0,0.0,71.0,91.0,77.0,0.0,1.0,168.0,0.0,0.0,1.0,131.0
xcf.csv,0.0,4.0,5.0,2.0,8.0,4.0,0.0,1.0,6.0,1.0,2.0,2.0,26.0,0.0,0.0,2.0,3.0
