,gpsmid.csv,emftriple.csv,fluent-nhibernate.csv,columba.csv
columba.csv,0.53,0.0,0.65,0.97
emftriple.csv,0.0,0.91,0.0,0.69
fluent-nhibernate.csv,0.29,0.36,1.0,0.23
gpsmid.csv,0.98,0.09,0.71,0.52
