,guineu.csv,owlib.csv,prelude.csv,owfs.csv,octave.csv,mpqc.csv,inkscape.csv,robocode.csv,checker-framework.csv,uwom-server.csv,nsis.csv,zengine.csv,zildo.csv,fluidium.csv,pamguard.csv,customsagetv.csv
checker-framework.csv,0.34,0.4,1.0,0.18,0.27,0.16,0.62,0.49,0.47,0.24,0.87,0.82,0.53,0.45,0.66,0.53
customsagetv.csv,0.5,0.64,0.0,0.5,0.11,0.11,0.55,0.5,0.2,0.39,0.88,1.0,0.67,0.43,0.68,0.9
fluidium.csv,0.67,1.0,0.0,0.21,0.0,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.67,0.54,0.0,0.5
guineu.csv,0.51,0.36,0.61,0.18,0.16,0.18,0.71,0.46,0.14,0.17,0.91,0.68,0.53,0.42,0.61,0.83
inkscape.csv,0.32,0.46,0.79,0.17,0.32,0.16,0.75,0.39,0.22,0.28,0.88,0.76,0.51,0.42,0.64,0.56
mpqc.csv,0.23,0.17,0.0,0.0,0.12,0.32,0.5,0.33,0.12,0.15,0.93,0.67,0.23,0.35,0.57,0.5
nsis.csv,0.28,0.33,0.85,0.13,0.11,0.16,0.54,0.33,0.18,0.24,0.97,0.84,0.5,0.35,0.6,0.68
octave.csv,0.34,0.42,1.0,0.15,0.38,0.08,0.83,0.41,0.19,0.23,0.84,0.78,0.43,0.45,0.67,0.41
owfs.csv,0.29,0.42,0.79,0.23,0.25,0.1,0.71,0.44,0.31,0.28,0.9,0.81,0.67,0.41,0.66,0.49
owlib.csv,0.36,0.6,1.0,0.2,0.27,0.08,0.64,0.57,0.36,0.32,0.94,0.82,0.68,0.5,0.66,0.53
pamguard.csv,0.32,0.39,0.82,0.19,0.26,0.16,0.66,0.45,0.35,0.24,1.0,0.83,0.5,0.33,0.76,0.31
prelude.csv,0.3,0.4,0.97,0.2,0.19,0.14,0.61,0.45,0.21,0.27,0.89,0.83,0.5,0.48,0.64,0.59
robocode.csv,0.42,0.5,1.0,0.35,0.21,0.13,0.71,0.74,0.2,0.36,0.91,0.9,0.53,0.46,0.68,0.6
uwom-server.csv,0.38,0.31,0.0,0.0,0.24,0.1,0.74,0.38,0.25,0.4,0.88,0.84,0.3,0.44,0.57,0.75
zengine.csv,0.31,0.4,0.77,0.17,0.18,0.15,0.57,0.45,0.19,0.25,0.92,1.0,0.52,0.28,0.64,0.56
zildo.csv,0.43,0.44,0.96,0.17,0.27,0.12,0.63,0.73,0.33,0.29,0.86,0.91,0.75,0.43,0.65,0.79
