,kmatplot.csv,dynalloy.csv,applet2app.csv,cities3d.csv,genecys.csv,xemeiah.csv,ossbuild.csv,nabu-library.csv,modplug.csv,enzo.csv,xined.csv,nebuladevice.csv,autowikibrowser.csv,biodwh.csv,natpad.csv
applet2app.csv,97.5,194.0,99.0,297.0,97.5,482.5,4539.0,197.5,96.5,98.5,193.0,94.5,377.0,190.0,196.5
autowikibrowser.csv,196.5,388.0,99.0,198.0,97.5,386.0,3202.5,98.5,98.5,98.5,90.5,291.5,280.5,384.0,196.5
biodwh.csv,97.5,96.5,99.0,198.0,97.5,195.0,3722.0,1161.5,98.5,98.5,90.5,291.5,91.5,359.0,97.5
cities3d.csv,97.5,485.5,1672.5,99.0,42.5,89.5,0.0,193.5,85.5,98.5,0.0,390.5,91.5,288.5,0.0
dynalloy.csv,99.0,485.5,99.0,297.0,97.5,195.0,3431.5,1161.5,98.5,98.5,193.0,390.5,289.0,1385.5,196.5
enzo.csv,393.5,389.0,99.0,297.0,97.5,293.5,3645.0,99.0,98.5,98.5,376.0,390.5,197.5,384.0,196.5
genecys.csv,99.0,289.5,99.0,297.0,97.5,293.5,4539.0,297.0,98.5,98.5,193.0,390.5,286.0,384.0,196.5
kmatplot.csv,196.5,388.0,99.0,198.0,1.5,85.5,955.0,452.0,68.5,0.0,193.0,390.5,98.5,288.5,97.5
modplug.csv,99.0,485.5,99.0,297.0,97.5,292.5,4539.0,297.0,98.5,98.5,193.0,194.0,197.5,288.5,97.5
nabu-library.csv,99.0,292.5,3419.5,286.5,77.5,196.0,2061.0,99.0,96.5,98.5,83.5,394.5,184.0,893.0,97.5
natpad.csv,196.5,389.0,99.0,297.0,97.5,194.0,4539.0,592.5,98.5,98.5,193.0,193.0,479.0,384.0,97.5
nebuladevice.csv,555.5,578.0,99.0,97.5,267.5,195.0,7.5,297.0,89.5,0.0,134.0,225.5,98.5,287.5,0.0
ossbuild.csv,99.0,485.5,2064.0,297.0,95.5,195.0,1054.0,1517.0,94.5,184.0,193.0,380.5,98.5,331.0,97.5
xemeiah.csv,196.0,389.0,99.0,297.0,97.5,386.0,3753.5,297.0,98.5,98.5,193.0,291.5,380.5,384.0,97.5
xined.csv,0.0,0.0,0.0,0.0,73.5,0.0,0.0,0.0,0.0,0.0,193.0,0.0,0.0,0.0,0.0
