,campsoft.csv,beast-mcmc.csv,array4j.csv,continuum-ide.csv,jam-daq.csv,anaxagora.csv,nodal.csv,projectfactory.csv,roolo.csv,l2j.csv
anaxagora.csv,0.02,0.43,0.28,0.45,0.52,0.51,0.23,0.62,0.24,0.57
array4j.csv,0.03,0.37,0.38,0.49,0.36,0.34,0.35,0.65,0.23,0.22
beast-mcmc.csv,0.03,0.61,0.27,0.48,0.67,0.36,0.39,0.41,0.47,0.57
continuum-ide.csv,0.08,0.37,0.22,0.62,0.39,0.15,0.17,0.3,0.37,0.17
jam-daq.csv,0.05,0.54,0.38,0.21,0.69,0.23,0.34,0.4,0.31,0.34
l2j.csv,0.03,0.43,0.25,0.45,0.63,0.28,0.28,0.64,0.4,0.8
nodal.csv,0.0,0.3,0.34,0.52,0.21,0.15,0.61,0.31,0.43,0.17
projectfactory.csv,0.04,0.44,0.34,0.49,0.53,0.22,0.17,0.61,0.4,0.71
roolo.csv,0.0,0.37,0.37,0.42,0.37,0.2,0.26,0.49,0.67,0.76
