,campsoft.csv,beast-mcmc.csv,array4j.csv,continuum-ide.csv,jam-daq.csv,anaxagora.csv,nodal.csv,projectfactory.csv,roolo.csv,l2j.csv
anaxagora.csv,0.31,0.43,0.42,0.34,0.52,0.77,0.9,0.4,0.57,0.6
array4j.csv,0.48,0.36,0.69,0.34,0.64,0.61,0.58,0.43,0.52,0.96
beast-mcmc.csv,0.37,0.55,0.42,0.29,0.34,0.43,0.89,0.52,0.51,0.46
continuum-ide.csv,0.68,0.89,0.62,0.45,0.55,0.94,0.64,0.67,0.5,0.96
jam-daq.csv,0.52,0.84,0.69,0.48,0.42,0.83,0.92,0.46,0.83,0.76
l2j.csv,0.37,0.43,0.55,0.37,0.38,0.49,0.53,0.43,0.53,0.48
nodal.csv,0.61,0.75,0.58,0.48,0.71,0.68,0.65,0.69,0.48,0.96
projectfactory.csv,0.45,0.6,0.64,0.46,0.62,0.58,0.92,0.54,0.48,0.51
roolo.csv,0.44,0.5,0.45,0.58,0.83,0.58,0.8,0.67,0.89,0.49
