,campsoft.csv,beast-mcmc.csv,array4j.csv,continuum-ide.csv,jam-daq.csv,anaxagora.csv,nodal.csv,projectfactory.csv,roolo.csv,l2j.csv
anaxagora.csv,0.9,0.61,0.62,0.72,0.39,0.16,0.25,0.95,0.43,0.21
array4j.csv,0.55,0.95,0.29,0.92,0.35,0.31,0.52,0.79,0.49,0.04
beast-mcmc.csv,0.72,0.23,0.75,0.77,0.67,0.47,0.16,0.28,0.59,0.45
continuum-ide.csv,0.23,0.15,0.27,0.26,0.3,0.14,0.33,0.28,0.3,0.07
jam-daq.csv,0.39,0.09,0.16,0.44,0.3,0.17,0.1,0.3,0.19,0.09
l2j.csv,0.74,0.55,0.65,0.44,0.72,0.61,0.41,0.79,0.54,0.41
nodal.csv,0.3,0.21,0.21,0.44,0.26,0.25,0.17,0.12,0.46,0.05
projectfactory.csv,0.5,0.34,0.29,0.36,0.35,0.33,0.16,0.47,0.43,0.42
roolo.csv,0.68,0.67,0.52,0.54,0.39,0.56,0.37,0.53,0.16,0.75
