,unladen-swallow.csv,flylegacy.csv,gotjava.csv,novembre.csv,k3d.csv,qtwin.csv,empserver.csv,wishmaster.csv,st-filteredstatistics.csv,m-a-d-n-e-s-s.csv,acdk.csv,galaxium.csv,auber.csv,cortex-vfx.csv,duplicati.csv,linux-ntfs.csv,growl-for-windows.csv,tweetsharp.csv,libarchive.csv
acdk.csv,0.0,0.0,490.0,1.0,8.0,93.0,1.0,6.0,0.0,1.0,0.0,4.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0
auber.csv,3.0,0.0,490.0,1.0,0.0,555.0,0.0,15.0,0.0,3.0,3.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
cortex-vfx.csv,2.0,0.0,490.0,54.0,0.0,479.0,1.0,0.0,0.0,3.0,2.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0
empserver.csv,2.0,1.0,490.0,0.0,17.0,961.0,0.0,3.0,0.0,6.0,8.0,0.0,0.0,9.0,1.0,2.0,2.0,0.0,1.0
flylegacy.csv,3.0,0.0,490.0,5.0,45.0,1428.0,0.0,16.0,0.0,3.0,2.0,3.0,1.0,10.0,0.0,5.0,0.0,0.0,0.0
galaxium.csv,4.0,0.0,21.0,5.0,2.0,2488.0,3.0,0.0,0.0,3.0,21.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0
growl-for-windows.csv,2.0,0.0,34.0,6.0,0.0,341.0,2.0,7.0,0.0,2.0,1.0,2.0,3.0,3.0,0.0,4.0,0.0,0.0,1.0
k3d.csv,8.0,0.0,490.0,3.0,0.0,209.0,1.0,6.0,0.0,8.0,0.0,3.0,2.0,8.0,0.0,1.0,3.0,1.0,6.0
libarchive.csv,30.0,1.0,51.0,3.0,7.0,429.0,0.0,7.0,0.0,3.0,6.0,7.0,6.0,5.0,0.0,2.0,0.0,0.0,0.0
linux-ntfs.csv,101.0,1.0,214.0,1.0,12.0,96.0,3.0,11.0,0.0,10.0,31.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,3.0
m-a-d-n-e-s-s.csv,11.0,1.0,490.0,1.0,0.0,667.0,0.0,4.0,1.0,0.0,3.0,3.0,1.0,46.0,0.0,0.0,0.0,0.0,1.0
novembre.csv,4.0,0.0,490.0,0.0,1.0,52.0,68.0,8.0,0.0,1.0,7.0,2.0,0.0,1.0,1.0,54.0,0.0,0.0,116.0
qtwin.csv,2958.0,0.0,490.0,54.0,205.0,0.0,68.0,74.0,51.0,84.0,367.0,121.0,121.0,355.0,58.0,54.0,53.0,56.0,116.0
st-filteredstatistics.csv,20.0,2.0,163.0,2.0,29.0,693.0,0.0,6.0,0.0,4.0,37.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
tweetsharp.csv,3.0,0.0,219.0,5.0,0.0,1872.0,1.0,17.0,0.0,15.0,3.0,4.0,2.0,11.0,1.0,0.0,0.0,0.0,6.0
unladen-swallow.csv,0.0,1.0,490.0,5.0,0.0,2488.0,2.0,3.0,0.0,2.0,4.0,7.0,3.0,0.0,0.0,0.0,0.0,1.0,11.0
wishmaster.csv,50.0,1.0,490.0,2.0,21.0,2488.0,4.0,0.0,0.0,14.0,60.0,7.0,6.0,8.0,0.0,0.0,0.0,0.0,9.0
