,guineu.csv,pokeglobal.csv,graphmak.csv,pdfedit.csv,jhotdraw.csv,red5.csv,cascading.csv,twostep.csv,ofbiz.csv
cascading.csv,0.36,0.78,0.39,0.6,0.22,0.65,0.88,0.64,0.69
graphmak.csv,0.3,0.59,0.61,0.51,0.18,0.59,0.73,0.58,0.78
guineu.csv,0.5,0.53,0.2,0.46,0.15,0.6,0.75,0.62,0.71
jhotdraw.csv,0.29,0.57,0.31,0.45,0.43,0.55,0.81,0.25,0.65
ofbiz.csv,0.32,0.68,0.39,0.51,0.19,0.66,0.85,0.34,0.82
pdfedit.csv,0.3,0.59,0.31,0.71,0.2,0.59,0.79,0.48,0.67
pokeglobal.csv,0.31,0.79,0.43,0.51,0.18,0.57,0.86,0.49,0.73
red5.csv,0.32,0.58,0.4,0.49,0.18,0.74,0.82,0.68,0.69
twostep.csv,0.31,0.68,0.42,0.56,0.22,0.69,0.85,0.7,0.72
