,selenium.csv,pcgen.csv,autoopencas.csv,tolven.csv,nabu-library.csv
autoopencas.csv,0.09,0.23,1.0,0.1,0.23
nabu-library.csv,0.52,0.46,0.33,0.54,0.99
pcgen.csv,0.14,0.97,0.51,0.59,0.28
selenium.csv,0.94,0.48,0.45,0.62,0.43
tolven.csv,0.24,0.4,0.17,0.88,0.16
