,selenium.csv,pcgen.csv,autoopencas.csv,tolven.csv,nabu-library.csv
autoopencas.csv,0.92,0.97,0.86,0.96,0.96
nabu-library.csv,0.47,0.61,0.63,0.49,0.59
pcgen.csv,0.95,0.54,0.49,0.6,0.84
selenium.csv,0.52,0.62,0.68,0.41,0.45
tolven.csv,0.93,0.73,0.95,0.66,0.94
