,sabbu.csv,vxl.csv,jicarilla.csv,ossim.csv,zact.csv,optalgtoolkit.csv,projectts.csv,abbot.csv
abbot.csv,0.54,0.66,0.43,0.78,1.0,0.97,0.41,0.33
jicarilla.csv,0.06,0.0,0.22,0.0,0.0,0.03,0.04,0.39
optalgtoolkit.csv,0.17,0.25,0.22,0.42,0.55,0.29,0.33,0.61
ossim.csv,0.35,0.22,0.32,0.27,0.03,0.26,0.56,0.89
projectts.csv,0.37,0.46,0.3,0.52,0.76,0.81,0.37,0.06
sabbu.csv,0.2,0.61,0.22,0.53,0.6,0.26,0.48,0.17
vxl.csv,0.35,0.32,0.22,0.36,0.76,0.58,0.19,0.17
zact.csv,0.65,0.05,0.27,0.27,0.27,0.0,0.56,0.28
