,ivatamasks.csv,mule.csv,adonthell.csv,libopenmetaverse.csv,decidr.csv,exist.csv,elynx.csv,runuomondains.csv
adonthell.csv,0.59,0.54,0.52,0.86,0.37,0.51,1.0,1.0
decidr.csv,0.77,0.74,0.7,0.83,0.72,0.82,1.0,1.0
exist.csv,0.6,0.9,0.63,0.78,0.75,0.8,1.0,0.88
ivatamasks.csv,0.74,0.83,0.7,0.92,0.79,0.69,1.0,1.0
libopenmetaverse.csv,1.0,1.0,0.87,0.61,1.0,0.55,1.0,0.25
mule.csv,0.36,0.69,0.05,0.56,0.15,0.69,0.0,1.0
runuomondains.csv,0.9,0.4,0.23,0.17,0.75,0.4,0.0,0.88
