,agilitybook.csv,apolloplayer.csv,gotjava.csv,rtb-team.csv,redshell.csv,k3d.csv,kowari.csv,xreal.csv
agilitybook.csv,0.23,0.17,0.0,0.46,0.96,0.18,0.11,0.0
apolloplayer.csv,0.13,0.49,0.0,0.31,0.96,0.16,0.13,0.04
k3d.csv,0.1,0.33,0.03,0.35,1.0,0.45,0.0,0.0
kowari.csv,0.15,0.37,0.0,0.28,0.96,0.19,0.25,0.0
redshell.csv,0.07,0.28,0.0,0.0,0.98,0.15,0.11,0.03
rtb-team.csv,0.36,0.32,0.0,0.71,1.0,0.33,0.07,0.11
xreal.csv,0.09,0.1,0.0,0.71,0.98,0.12,0.05,0.62
