,agilitybook.csv,apolloplayer.csv,gotjava.csv,rtb-team.csv,redshell.csv,k3d.csv,kowari.csv,xreal.csv
agilitybook.csv,0.59,0.92,0.99,0.54,0.96,0.96,0.7,0.96
apolloplayer.csv,0.42,0.51,0.37,0.4,0.45,0.36,0.35,0.51
k3d.csv,0.59,0.67,0.97,0.47,0.89,0.78,0.88,0.92
kowari.csv,0.45,0.67,0.97,0.44,0.63,0.53,0.7,0.89
redshell.csv,0.91,0.97,0.41,0.83,0.57,0.4,0.54,0.82
rtb-team.csv,0.93,0.43,0.99,0.47,0.78,0.89,0.7,0.68
xreal.csv,0.97,0.83,0.98,0.71,0.98,0.6,0.59,0.88
