,agilitybook.csv,apolloplayer.csv,gotjava.csv,rtb-team.csv,redshell.csv,k3d.csv,kowari.csv,xreal.csv
agilitybook.csv,0.49,0.93,1.03,0.44,0.88,0.84,0.65,1.01
apolloplayer.csv,0.81,0.35,0.67,0.84,0.74,0.85,0.58,0.61
k3d.csv,0.83,0.96,0.06,0.71,0.95,0.31,1.01,1.02
kowari.csv,0.73,0.62,1.0,0.86,0.75,0.59,0.34,1.01
redshell.csv,0.91,0.72,1.26,1.01,0.45,0.84,0.6,0.7
rtb-team.csv,0.87,0.59,1.02,0.24,0.83,0.9,0.78,0.28
xreal.csv,0.93,0.96,1.0,0.67,0.79,0.78,0.89,0.02
