,gpsmid.csv,emftriple.csv,bzbyte.csv,fluent-nhibernate.csv,xamj.csv,columba.csv
bzbyte.csv,0.62,0.88,0.02,0.68,0.85,0.8
columba.csv,0.69,0.96,0.61,0.37,0.54,0.03
emftriple.csv,0.98,0.0,1.0,1.0,1.0,0.92
fluent-nhibernate.csv,0.74,1.05,0.84,0.01,0.91,0.86
gpsmid.csv,0.02,0.98,0.56,0.32,0.52,0.62
xamj.csv,0.61,0.75,0.83,0.79,0.08,0.52
