,gpsmid.csv,emftriple.csv,bzbyte.csv,fluent-nhibernate.csv,xamj.csv,columba.csv
bzbyte.csv,0.4,0.55,0.39,0.47,0.49,0.43
columba.csv,0.45,0.44,0.43,0.56,0.54,0.63
emftriple.csv,0.67,0.91,0.0,0.0,0.0,0.96
fluent-nhibernate.csv,0.7,0.77,0.92,0.94,0.94,0.95
gpsmid.csv,0.42,0.37,0.38,0.47,0.5,0.64
xamj.csv,0.45,0.62,0.51,0.62,0.65,0.58
