,umber.csv,openwbem.csv,wpdev.csv,orc.csv,vienna-add-in.csv,ivataopenportal.csv,plato.csv,onotoa.csv,yarp0.csv,rodin-b-sharp.csv,lcfizvtop.csv,elynx.csv,tycho.csv,xcmetadataservicestoolkit.csv,lite.csv,fityk.csv,codesmith.csv,ta3d.csv,jfreechart.csv
codesmith.csv,1.0,2.0,0.0,15.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,59.0,0.0,1.0,3.0,0.0,0.0,3.0,103.0
fityk.csv,1.0,4.0,0.0,4.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,10.0,62.0,1.0,4.0,0.0,0.0,1.0,103.0
ivataopenportal.csv,27.0,5.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,59.0,0.0,0.0,5.0,1.0,1.0,2.0,103.0
lcfizvtop.csv,11.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,59.0,62.0,0.0,3.0,0.0,0.0,1.0,50.0
lite.csv,0.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,2.0,5.0,58.0,59.0,62.0,0.0,0.0,0.0,0.0,0.0,103.0
onotoa.csv,3.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,3.0,1.0,15.0,59.0,0.0,1.0,7.0,0.0,2.0,2.0,15.0
openwbem.csv,10.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,13.0,1.0,20.0,59.0,0.0,1.0,6.0,0.0,1.0,2.0,103.0
orc.csv,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,1.0,58.0,59.0,0.0,0.0,7.0,2.0,1.0,50.0,103.0
plato.csv,3.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,15.0,0.0,1.0,8.0,0.0,0.0,3.0,103.0
rodin-b-sharp.csv,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,53.0,0.0,58.0,59.0,62.0,0.0,0.0,1.0,0.0,2.0,103.0
ta3d.csv,1.0,8.0,0.0,53.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,59.0,0.0,1.0,7.0,1.0,1.0,0.0,67.0
tycho.csv,4.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,10.0,3.0,8.0,4.0,0.0,0.0,3.0,1.0,0.0,2.0,103.0
umber.csv,0.0,3.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,14.0,10.0,5.0,0.0,0.0,0.0,1.0,4.0,0.0,46.0
vienna-add-in.csv,4.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,4.0,1.0,17.0,12.0,0.0,1.0,5.0,0.0,11.0,3.0,84.0
wpdev.csv,4.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,3.0,1.0,36.0,15.0,0.0,1.0,8.0,0.0,7.0,3.0,92.0
xcmetadataservicestoolkit.csv,2.0,4.0,0.0,10.0,2.0,2.0,0.0,1.0,2.0,1.0,1.0,2.0,5.0,0.0,4.0,0.0,2.0,50.0,74.0
yarp0.csv,18.0,1.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,59.0,3.0,0.0,1.0,0.0,1.0,2.0,103.0
