,psycle.csv,ildjit.csv,jfreereport.csv,enlightenment.csv,empserver.csv,pcsx2.csv,lufa-lib.csv,cortex-vfx.csv,wikipediardware.csv
cortex-vfx.csv,0.23,0.28,0.7,0.4,0.22,0.5,0.33,0.56,0.29
empserver.csv,0.47,0.55,0.84,0.32,0.61,0.55,0.82,0.94,0.37
enlightenment.csv,0.99,1.0,1.0,0.63,1.0,0.99,1.0,1.0,1.0
ildjit.csv,0.49,0.69,0.29,0.25,0.33,0.2,0.09,0.84,0.21
jfreereport.csv,0.11,0.03,0.44,0.2,0.08,0.32,0.18,0.25,0.05
lufa-lib.csv,0.5,0.45,0.43,0.61,0.11,0.66,0.67,0.32,0.63
pcsx2.csv,0.41,0.07,0.64,0.66,0.83,0.74,0.98,0.95,0.58
psycle.csv,0.63,0.34,0.84,0.75,0.56,0.82,0.7,0.97,0.39
wikipediardware.csv,0.69,0.48,0.99,0.78,0.92,0.83,0.79,0.86,0.71
