,critterding.csv,firebird.csv,jcae.csv,nosleepsoftware.csv,hydrogen.csv,genecys.csv,monetdb.csv,riff-evolve.csv,mimosa.csv,alpine.csv,acdk.csv,quarkplayer.csv,zoolib.csv,virtuoso.csv,kftpgrabber.csv,xined.csv,openmsx.csv,fmri-dmt.csv,autowikibrowser.csv,libarchive.csv
acdk.csv,81.5,99.0,250.5,231.0,282.5,95.5,98.5,195.5,446.0,293.0,961.5,2833.0,1830.5,98.5,98.5,193.0,95.5,98.5,283.5,195.0
alpine.csv,195.0,97.5,810.0,1071.5,771.5,97.5,98.5,197.5,99.0,293.0,2878.5,2604.0,484.5,197.5,98.5,193.0,192.0,98.5,574.5,293.5
autowikibrowser.csv,283.5,99.0,1421.5,93.5,282.5,97.5,98.5,197.5,98.5,487.0,1634.5,4071.5,4393.0,197.5,98.5,90.5,196.0,98.5,281.5,195.0
critterding.csv,91.5,99.0,1776.5,197.5,574.0,97.5,197.5,197.5,99.0,579.5,2711.5,7326.0,1071.0,197.5,98.5,193.0,196.0,98.5,673.0,195.0
firebird.csv,285.5,99.0,1611.5,86.5,185.0,97.5,98.5,98.5,99.0,387.5,2107.5,5931.5,388.0,197.5,98.5,193.0,196.0,98.5,377.0,195.0
fmri-dmt.csv,97.5,98.5,653.0,198.0,676.0,93.5,284.0,197.5,99.0,194.5,3063.5,5521.0,875.5,197.5,93.5,193.0,97.5,98.5,197.5,293.5
genecys.csv,195.0,99.0,1776.5,198.0,286.5,97.5,197.5,197.5,99.0,480.5,2036.0,6809.5,1169.5,197.5,98.5,193.0,196.0,98.5,476.0,195.0
hydrogen.csv,91.5,99.0,1776.5,198.0,288.0,97.5,197.5,197.5,99.0,487.0,2806.0,7696.5,1169.5,197.5,98.5,47.0,196.0,98.5,197.5,293.5
jcae.csv,64.5,99.0,165.0,492.5,185.0,90.5,98.5,195.5,358.0,57.0,852.5,1530.5,271.0,80.5,98.5,193.0,95.5,98.5,98.5,50.5
kftpgrabber.csv,189.0,99.0,1329.0,89.0,467.0,97.5,98.5,87.5,97.5,211.5,762.5,1409.0,773.0,96.5,98.5,417.5,97.5,451.5,280.5,79.5
libarchive.csv,283.5,99.0,1606.5,190.0,381.0,97.5,98.5,197.5,99.0,487.0,1828.5,3713.5,683.0,98.5,98.5,193.0,196.0,98.5,377.0,195.0
mimosa.csv,195.0,99.0,698.0,198.0,771.5,95.5,98.5,197.5,99.0,487.0,2295.0,7012.0,1070.5,98.5,96.5,193.0,288.5,98.5,197.5,293.5
monetdb.csv,91.5,99.0,531.0,86.5,185.0,95.5,98.5,98.5,1125.5,388.5,757.0,2306.0,3629.0,96.5,98.5,95.5,291.5,98.5,377.0,96.5
nosleepsoftware.csv,338.0,98.5,143.0,190.0,0.0,78.0,192.0,89.5,87.5,381.0,79.5,499.0,3504.0,185.5,39.5,0.0,283.5,355.5,165.0,70.5
openmsx.csv,195.0,97.5,757.5,290.0,771.5,97.5,98.5,391.5,99.0,293.0,0.0,4613.5,2799.0,0.0,98.5,193.0,191.0,98.5,98.5,195.0
quarkplayer.csv,168.0,95.5,1764.0,399.5,86.5,61.5,597.0,195.5,99.0,1450.0,1919.0,1497.5,615.5,197.5,98.5,278.0,97.5,191.0,289.0,185.0
riff-evolve.csv,91.5,99.0,1227.5,772.0,185.0,97.5,98.5,197.5,98.5,627.0,665.5,3797.0,795.5,98.5,98.5,193.0,97.5,98.5,281.5,96.5
virtuoso.csv,195.0,99.0,1776.5,198.0,771.5,95.5,197.5,197.5,99.0,487.0,1257.5,6746.5,1073.0,175.0,98.5,90.5,196.0,98.5,98.5,284.5
xined.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.5,0.0,0.0,0.0,0.0
zoolib.csv,84.5,99.0,239.5,845.0,290.0,95.5,98.5,195.5,99.0,194.5,1347.0,2550.0,1030.0,186.5,98.5,193.0,95.5,98.5,185.0,189.0
