,gpsmid.csv,emftriple.csv,fluent-nhibernate.csv,columba.csv
columba.csv,0.69,0.0,0.34,0.97
emftriple.csv,0.0,1.0,0.0,0.22
fluent-nhibernate.csv,0.33,0.0,0.97,0.16
gpsmid.csv,0.98,0.04,0.32,0.57
