,recall,precision,pf,wins
adonthell.csv,0.65,0.345,0.445,8
autofac.csv,0.5449999999999999,0.61,0.49,17
avisynth2.csv,0.09,0.41000000000000003,0.045,14
azureus.csv,0.755,0.38,0.675,4
coot.csv,0.5349999999999999,0.275,0.6,0
dsworkbench.csv,0.56,0.41000000000000003,0.5,7
forester-atv.csv,0.41000000000000003,0.535,0.20500000000000002,18
freelords.csv,0.84,0.44499999999999995,0.705,9
gabel.csv,0.33999999999999997,0.665,0.17,19
geotools.csv,0.7,0.46499999999999997,0.6000000000000001,12
gephex.csv,0.735,0.355,0.665,3
google-collections.csv,1.0,0.375,1.0,1
jpaul.csv,0.46499999999999997,0.425,0.48,6
mycila.csv,0.62,0.4,0.685,2
neodatis-odb.csv,0.535,0.4,0.39,11
octet.csv,0.39,0.425,0.3,13
pokenetonline.csv,0.92,0.41000000000000003,0.82,5
scenemonitor.csv,0.53,0.45,0.33999999999999997,16
servicestack.csv,0.12,0.45999999999999996,0.07,15
twostep.csv,0.85,0.42,0.6599999999999999,10
