,empyrean.csv,amanda.csv,nutz.csv,impala.csv,multitude.csv,pi-qmc.csv
amanda.csv,0.53,0.0,0.2,0.52,0.54,0.86
empyrean.csv,0.0,0.63,0.33,0.43,0.56,0.43
impala.csv,0.45,0.85,0.78,0.0,0.81,0.27
multitude.csv,0.53,0.7,0.27,0.43,0.02,0.25
nutz.csv,0.47,0.1,0.0,0.31,0.42,0.59
pi-qmc.csv,0.34,0.25,0.35,0.39,0.24,0.0
