,empyrean.csv,amanda.csv,nutz.csv,impala.csv,multitude.csv,pi-qmc.csv
amanda.csv,0.48,0.98,0.5,0.63,0.5,0.42
empyrean.csv,0.97,0.56,0.56,0.31,0.57,0.47
impala.csv,0.52,0.43,0.31,0.93,0.44,0.49
multitude.csv,0.58,0.6,0.69,0.39,0.97,0.62
nutz.csv,0.56,0.36,0.95,0.32,0.61,0.65
pi-qmc.csv,0.36,0.48,0.67,0.31,0.39,1.0
