,igarden.csv,megasquirtavr.csv,piccolo2d.csv,wxlua.csv,tolven.csv,owlapi.csv,ingex.csv,twostep.csv,servicestack.csv
igarden.csv,0.77,0.85,0.69,0.09,0.49,0.2,0.34,0.19,0.12
ingex.csv,0.45,0.15,0.31,0.18,0.16,0.4,0.55,0.12,0.47
megasquirtavr.csv,0.03,0.55,0.85,0.16,0.41,0.2,0.0,0.46,0.41
owlapi.csv,0.1,0.3,0.15,0.28,0.49,0.72,0.48,0.15,0.76
piccolo2d.csv,0.23,0.25,0.77,0.1,0.76,0.48,0.66,0.69,0.41
servicestack.csv,0.0,0.0,0.31,0.01,0.16,0.4,0.17,0.12,0.65
tolven.csv,0.68,0.4,0.77,0.1,0.7,0.52,0.76,0.23,0.0
twostep.csv,0.84,0.8,1.0,0.49,0.95,0.96,0.79,0.85,0.76
wxlua.csv,0.84,0.65,0.38,0.92,0.24,0.36,0.52,0.27,0.82
