,ontomorphtab.csv,linuxsh.csv,konversation.csv,xuggle.csv,moviesandbox.csv,firebreath.csv,scite-ru.csv,co-ode-owl-plugins.csv,opengs.csv,tokratan.csv,vrjuggler.csv,gretl.csv,alleg.csv,jasperreports.csv,frogatto.csv,bwapi.csv,wxcode.csv,arm-webradio.csv
alleg.csv,3.0,2.0,8.0,69.0,2.0,12.0,3.0,2.0,1.0,41.0,7.0,0.0,1.0,134.0,2.0,0.0,0.0,1.0
arm-webradio.csv,3.0,3.0,7.0,11.0,1.0,3.0,3.0,1.0,2.0,19.0,74.0,0.0,0.0,78.0,2.0,0.0,0.0,2.0
bwapi.csv,1.0,10.0,20.0,114.0,0.0,1.0,7.0,12.0,2.0,21.0,14.0,2.0,1.0,182.0,0.0,1.0,3.0,2.0
co-ode-owl-plugins.csv,9.0,3.0,20.0,73.0,0.0,1.0,0.0,2.0,1.0,18.0,5.0,0.0,0.0,384.0,0.0,0.0,0.0,2.0
firebreath.csv,0.0,2.0,16.0,30.0,0.0,0.0,2.0,5.0,2.0,25.0,8.0,0.0,0.0,99.0,1.0,0.0,17.0,0.0
frogatto.csv,1.0,14.0,14.0,30.0,0.0,5.0,2.0,9.0,1.0,6.0,12.0,0.0,0.0,177.0,0.0,4.0,0.0,35.0
gretl.csv,2.0,7.0,12.0,43.0,2.0,5.0,10.0,5.0,5.0,21.0,9.0,1.0,1.0,51.0,2.0,1.0,0.0,5.0
jasperreports.csv,0.0,18.0,20.0,108.0,2.0,3.0,9.0,13.0,2.0,2.0,11.0,2.0,1.0,5.0,2.0,0.0,53.0,131.0
konversation.csv,1.0,3.0,2.0,19.0,0.0,2.0,6.0,4.0,0.0,21.0,8.0,0.0,2.0,43.0,0.0,0.0,26.0,21.0
linuxsh.csv,1.0,2.0,101.0,9.0,0.0,3.0,72.0,3.0,0.0,22.0,74.0,0.0,0.0,502.0,0.0,0.0,82.0,0.0
moviesandbox.csv,1.0,3.0,10.0,67.0,0.0,0.0,5.0,2.0,1.0,20.0,0.0,0.0,0.0,170.0,0.0,0.0,2.0,0.0
ontomorphtab.csv,0.0,4.0,5.0,61.0,1.0,1.0,6.0,33.0,3.0,16.0,15.0,2.0,1.0,101.0,10.0,0.0,45.0,2.0
opengs.csv,1.0,0.0,12.0,14.0,0.0,1.0,0.0,0.0,3.0,20.0,74.0,0.0,0.0,182.0,0.0,0.0,0.0,0.0
scite-ru.csv,1.0,1.0,32.0,99.0,1.0,3.0,0.0,10.0,2.0,22.0,8.0,0.0,0.0,182.0,1.0,1.0,3.0,3.0
tokratan.csv,3.0,1.0,15.0,12.0,0.0,4.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,164.0,0.0,0.0,0.0,0.0
vrjuggler.csv,0.0,2.0,10.0,21.0,1.0,0.0,2.0,1.0,12.0,3.0,5.0,0.0,0.0,26.0,3.0,1.0,7.0,5.0
wxcode.csv,0.0,5.0,8.0,5.0,1.0,0.0,2.0,2.0,0.0,2.0,3.0,0.0,2.0,34.0,0.0,0.0,0.0,34.0
xuggle.csv,2.0,8.0,21.0,14.0,0.0,0.0,0.0,0.0,3.0,24.0,11.0,3.0,1.0,171.0,0.0,0.0,0.0,1.0
