,brlcad.csv,jmri.csv,critterding.csv,popeye-chess.csv,alpine.csv,yarp.csv,nabu-library.csv,biodwh.csv
alpine.csv,0.87,0.93,0.79,0.74,0.0,1.0,0.91,0.76
biodwh.csv,0.71,0.9,0.88,0.91,0.92,1.0,0.94,0.17
brlcad.csv,0.25,0.76,0.81,0.82,0.7,0.64,0.93,0.85
critterding.csv,0.96,0.74,0.03,0.65,0.72,0.87,0.93,0.64
jmri.csv,0.7,0.04,0.73,0.86,0.78,0.77,0.92,0.53
nabu-library.csv,0.69,0.82,0.64,0.5,0.61,0.7,0.03,0.82
popeye-chess.csv,0.59,0.64,0.73,0.12,0.72,0.77,0.7,0.52
yarp.csv,0.74,0.86,0.89,0.85,0.85,0.2,1.0,0.84
