,brlcad.csv,jmri.csv,critterding.csv,popeye-chess.csv,alpine.csv,yarp.csv,nabu-library.csv,biodwh.csv
alpine.csv,0.3,0.62,0.88,1.0,1.0,0.0,0.69,0.3
biodwh.csv,0.25,0.61,0.8,0.75,0.17,0.0,0.67,1.0
brlcad.csv,0.88,0.47,0.38,0.37,0.11,0.46,0.45,0.1
critterding.csv,0.1,0.48,1.0,0.49,0.08,0.33,0.38,0.21
jmri.csv,0.26,1.0,0.44,0.38,0.08,0.4,0.46,0.22
nabu-library.csv,0.28,0.46,0.5,0.59,0.1,0.41,0.97,0.17
popeye-chess.csv,0.32,0.53,0.5,0.97,0.1,0.41,0.86,0.4
yarp.csv,0.31,0.37,0.4,0.37,0.07,1.0,0.19,0.2
