,brlcad.csv,jmri.csv,critterding.csv,popeye-chess.csv,alpine.csv,yarp.csv,nabu-library.csv,biodwh.csv
alpine.csv,0.99,0.96,0.88,0.67,0.92,0.0,0.92,0.9
biodwh.csv,0.45,0.97,0.8,0.75,0.83,0.0,0.89,0.9
brlcad.csv,0.86,0.54,0.72,0.7,0.97,0.69,0.7,0.57
critterding.csv,1.0,0.82,0.64,0.69,0.61,0.83,0.88,0.71
jmri.csv,0.57,0.58,0.53,0.94,0.5,0.49,0.66,0.46
nabu-library.csv,0.46,0.42,0.57,0.44,0.43,0.49,0.57,0.36
popeye-chess.csv,0.48,0.51,0.73,0.56,0.73,0.47,0.8,0.87
yarp.csv,0.93,0.95,0.9,0.95,0.93,0.65,0.98,0.9
